dept_name,state,lat,lng
Sylacauga Police Department,AL,33.1720934,-86.2515225
Gregg County Constable's Office - Precinct 4,TX,32.5266459,-94.93282359999999
Doylestown Borough Police Department,PA,40.3102813,-75.1321471
Shelley Police Department,ID,43.3811367,-112.1258132
Oregon Game Commission,OR,44.62257229999999,-124.0461896
Sellersburg Police Department,IN,38.3977503,-85.7546188
Linton Police Department,IN,39.0352168,-87.16797140000001
Elmira Police Department,NY,42.09159289999999,-76.8030519
Harris County Constable's Office - Precinct 7,TX,29.6961283,-95.33488059999999
Pomona Police Department,CA,34.0547523,-117.7539605
Miami Police Department,FL,25.7782306,-80.198315
Tracy Police Department,CA,37.7391328,-121.4190892
Milwaukee County Sheriff's Office,WI,43.0425297,-87.9223485
Mills County Sheriff's Office,IA,41.035259,-95.745493
Port Tampa Police Department,FL,27.9434487,-82.4454952
Carrington Police Department,ND,47.4495161,-99.1264085
Hampden County Sheriff's Department,MA,42.20502190000001,-72.5100728
Selah Police Department,WA,46.6437839,-120.53012
Medina City Police Department,OH,41.1404149,-81.8653198
Kanawha County Sheriff's Department,WV,38.352102,-81.639799
Drumright Police Department,OK,35.9882755,-96.6030758
Proctorville Police Department,OH,38.4380305,-82.3795561
Nowata County Sheriff's Office,OK,36.7026346,-95.6383194
Spencer County Sheriff's Department,KY,38.0308686,-85.3443463
Kingsburg Police Department,CA,36.5122349,-119.5515218
Tarrant County Constable's Office - Precinct 8,TX,32.7106652,-97.2635888
Kansas Department of Wildlife and Parks Law Enforcement Division,KS,39.0449402,-95.67568120000001
Davenport Police Department,IA,41.5238852,-90.5777854
Tarboro Police Department,NC,35.89676499999999,-77.535136
Lincoln Police Department,NE,40.80809500000001,-96.707751
Thomas County Sheriff's Office,GA,30.836692,-83.96231449999999
Iredell County Sheriff's Office,NC,35.7884493,-80.88703199999999
Conshohocken Borough Police Department,PA,40.0768593,-75.3039546
Branch County Sheriff's Office,MI,41.9680244,-85.0006748
Tulsa Police Department,OK,36.2044559,-95.94995929999999
Henderson County Constable's Office - Precinct 1,TX,32.3017792,-95.48249489999999
Sabine County Sheriff's Department,TX,31.3426707,-93.8501424
Talladega County Sheriff's Department,AL,33.437169,-86.103337
Minot Police Department,ND,48.2339563,-101.3003577
Limestone County Sheriff's Department,AL,34.8189238,-86.96992929999999
Brewster County Sheriff's Office,TX,30.3582264,-103.662733
Colerain Township Police Department,OH,39.2454324,-84.6101474
Leonia Police Department,NJ,40.8628835,-73.98787399999999
Homestead Borough Police Department,PA,40.4080254,-79.91083069999999
Tulare Police Department,CA,36.2061853,-119.3427539
Pocatello Police Department,ID,42.8732743,-112.4486038
Sulphur Police Department,LA,30.2427357,-93.3770952
Fort Payne Police Department,AL,34.440344,-85.7236683
McKees Rocks Borough Police Department,PA,40.4655625,-80.0580803
Jenkins County Sheriff's Office,GA,32.8032813,-81.9232854
Paso Robles Police Department,CA,35.6241704,-120.6896793
Martinsville Police Department,VA,36.6907595,-79.87480839999999
Williamson County Sheriff's Department,TN,35.900227,-86.88504119999999
Lake County Sheriff's Office,FL,28.801351,-81.73045499999999
Madera Police Department,CA,36.960521,-120.054977
Prospect Park Borough Police Department,PA,39.8880862,-75.30833849999999
Ranger Police Department,TX,32.4719289,-98.6831053
Yadkin County Sheriff's Office,NC,36.1355686,-80.65793819999999
Tarrant City Police Department,AL,33.5852695,-86.7749621
South Carolina Department of Corrections,SC,34.9778249,-81.98681789999999
Campbell Police Department,OH,41.07513369999999,-80.5947004
New York State Police,NY,43.0301255,-78.186905
Robeson County Sheriff's Office,NC,34.5852119,-79.0522682
Wise County Police Department,VA,36.9677922,-82.55045419999999
Kearny County Sheriff's Office,KS,37.9424977,-101.2557962
Maple Heights Police Department,OH,41.414745,-81.5654942
Wichita County Constable's Office,TX,33.9124899,-98.4951399
Burlington County Sheriff's Department,NJ,39.9953252,-74.7902228
West Virginia State Police,WV,37.7810458,-81.1606879
Rome Police Department,NY,43.2135289,-75.45546499999999
Jonesboro Police Department,AR,35.8324677,-90.677935
Redding Police Department,CA,40.5731463,-122.3817214
Los Banos Police Department,CA,37.0609363,-120.8500892
Anchorage Police Department,AK,61.1794672,-149.8058652
Michigan State Police,MI,42.4746416,-83.1906035
Amite Police Department,LA,30.7272228,-90.50861700000002
Wakefield Police Department,MA,42.5041176,-71.069306
Greensboro Police Department,NC,36.07101,-79.7927112
Mount Union Borough Police Department,PA,40.384228,-77.88482499999999
Franklin County Sheriff's Office,OH,39.95365049999999,-82.9995375
Whatcom County Sheriff's Office,WA,48.7544266,-122.4806808
Mount Carmel Borough Police Department,PA,40.7953421,-76.415157
Buena Vista Police Department,VA,37.7408156,-79.35424789999999
St. Johnsville Police Department,NY,42.999547,-74.676704
Lyons Police Department,GA,32.1889273,-82.32465739999999
Kenmare Police Department,ND,48.6739498,-102.0830164
Fanwood Police Department,NJ,40.6423767,-74.38866569999999
Hudson County Boulevard Police,NJ,40.7246886,-74.0606648
Ellis Police Department,KS,38.9400082,-99.5616172
Leola Police Department,SD,45.7197527,-98.9419753
Santa Barbara Police Department,CA,34.4252451,-119.7007888
Benwood Police Department,WV,40.0188216,-80.7337762
Ohio Department of Natural Resources - Division of Wildlife,OH,40.0568185,-82.96809189999999
Irvington Police Department,NJ,40.7269329,-74.23418219999999
Maricopa County Sheriff's Office,AZ,33.4505804,-112.3387111
Peoria Park District Police Department,IL,40.7045003,-89.6213605
Cambria County District Attorney's Office,PA,40.484233,-78.7247744
Prince William County Circuit Court,VA,38.7515241,-77.47920959999999
Long Prairie Police Department,MN,45.9724821,-94.8608405
Beacon Police Department,NY,41.5080332,-73.97847019999999
Muhlenberg County Sheriff's Department,KY,37.2011024,-87.1782357
Bourbon County Sheriff's Office,KS,37.8397044,-94.70735479999999
Koochiching County Sheriff's Department,MN,48.601144,-93.41065599999999
Colorado Mounted Rangers,CO,37.1900513,-106.9789983
East Providence Police Department,RI,41.815025,-71.353019
Wilson Police Department,NC,35.7253869,-77.90893400000002
New Albany Police Department,IN,38.2844364,-85.8253689
Fair Bluff Police Department,NC,34.31336,-79.036785
Otero County Sheriff's Department,NM,32.9299765,-105.9611165
Ouachita County Sheriff's Office,AR,33.5550931,-92.8267839
Raton Police Department,NM,36.9051252,-104.4401084
Avery County Sheriff's Office,NC,36.0862903,-81.92677189999999
Rosemount Police Department,MN,44.7397266,-93.123734
Lowellville Police Department,OH,41.0353371,-80.53645929999999
Zillah Police Department,WA,46.401364,-120.259393
Spartanburg County Sheriff's Office,SC,34.9841765,-81.9770364
Escambia County Sheriff's Office,FL,30.4417522,-87.23488309999999
Adams County Sheriff's Office,CO,39.9929649,-104.7983606
New Jersey State Police,NJ,40.133987,-74.71773859999999
Walsenburg Police Department,CO,37.6231408,-104.7825353
Roane County Sheriff's Office,TN,35.8726247,-84.51404769999999
Coleman County Sheriff's Department,TX,31.8313908,-99.4230572
Hamtramck Police Department,MI,42.3996467,-83.0526776
Evarts Police Department,KY,36.8642048,-83.1935673
Devils Lake Police Department,ND,48.1074114,-98.866817
Port Washington Police District,NY,40.8215662,-73.6813462
Eastland County Sheriff's Office,TX,32.4026932,-98.8194221
Marquette City Police Department,MI,46.5419245,-87.39906719999999
Illinois State Police,IL,38.6771859,-90.02044140000001
Massachusetts State Police,MA,42.2974396,-71.4141958
New Britain Police Department,CT,41.6660513,-72.7810367
Waukegan Police Department,IL,42.3613048,-87.8350737
St. Helens Police Department,OR,45.8605801,-122.8102147
Kern County District Attorney's Office,CA,35.3845367,-118.9689773
Lexington County Constable's Office,SC,33.9792341,-81.2511315
Louisiana State Police,LA,30.4494089,-91.10606709999999
Braddock Borough Police Department,PA,40.4040209,-79.8685239
Bedford Town Police Department,NY,41.2400022,-73.6986372
South Gate Police Department,CA,33.9567318,-118.2051943
Needles Police Department,CA,34.8345209,-114.6178755
Van Lear Police Department,KY,37.7402422,-82.78859369999999
Woodlawn Borough Police Department,PA,40.6183282,-75.5146328
Santa Cruz County Sheriff's Office,CA,36.9845262,-121.9785662
Archer County Sheriff's Office,TX,33.6026114,-98.62250979999999
Colfax Police Department,WA,46.8837684,-117.3634155
Muskegon Police Department,MI,43.2347223,-86.24682519999999
Andover Police Department,MA,42.6579661,-71.142771
Tarrant County Constable's Office - Precinct 1,TX,32.75751109999999,-97.33317009999999
Cherryville Police Department,NC,35.384352,-81.37185199999999
Yelm Police Department,WA,46.94010859999999,-122.6065406
Fort Wayne Police Department,IN,41.080948,-85.1392037
Addyston Police Department,OH,39.1389949,-84.7147265
Wetumka Police Department,OK,35.2386145,-96.24196549999999
Iowa City Police Department,IA,41.6603083,-91.52975699999999
Wellsville Police Department,OH,40.6007416,-80.6517238
Anderson Police Department,IN,40.1054611,-85.6779064
Willacy County Sheriff's Office,TX,26.4719404,-97.7619057
King City Police Department,CA,36.2107859,-121.1273506
Craighead County Sheriff's Department,AR,35.85600880000001,-90.7340507
Hempstead County Sheriff's Office,AR,33.6642058,-93.5989097
Van Zandt County Constable's Office - Precinct 7,TX,32.5640391,-95.8744668
Long Island Rail Road Police Department,NY,40.7900551,-73.2035373
Briarcliff Manor Police Department,NY,41.1489123,-73.8286363
Bucks County Sheriff's Office,PA,40.3123822,-75.1299559
Sultan Police Department,WA,47.86262000000001,-121.813741
Hutchinson County Sheriff's Department,TX,35.6845189,-101.3881897
Waller County Sheriff's Department,TX,30.1023845,-96.07535039999999
Beggs Police Department,OK,35.7437969,-96.0700204
Elkhorn Police Department,WI,42.6727734,-88.5454065
Ellensburg Police Department,WA,46.9925667,-120.5467479
Arcadia Police Department,CA,34.1366767,-118.03973
Wood County Sheriff's Office,OH,41.3550193,-83.6120073
Flagler County Sheriff's Office,FL,29.5488623,-81.22730159999999
Monterey Park Police Department,CA,34.059124,-118.1259915
Morgan County Sheriff's Department,AL,34.4697044,-86.79849779999999
North Fort Worth Police Department,TX,32.7901881,-97.3510242
Wichita Falls Police Department,TX,33.9079765,-98.50256639999999
Darien Police Department,CT,41.0696594,-73.47934149999999
Eaton County Sheriff's Department,MI,42.5802483,-84.8462516
Lemhi County Sheriff's Department,ID,45.1792627,-113.9022526
Magee Police Department,MS,31.87427009999999,-89.7317498
Texas City Police Department,TX,29.3946265,-94.90894999999999
Gillespie County Sheriff's Office,TX,30.2510127,-98.8488299
Medford Police Department,MA,42.4157509,-71.1101122
Bronx County Sheriff's Office,NY,40.81961980000001,-73.9132048
Wausau Police Department,WI,44.9520966,-89.6223272
Campbell County Constable's Office,KY,38.949782,-84.3924359
Huntington Beach Police Department,CA,33.6779481,-118.0009585
Harris County Community Supervision and Corrections Department,TX,29.7008456,-95.37309909999999
Knott County Constable's Office,KY,37.3351797,-82.9819273
Collier County Sheriff's Office,FL,26.2930604,-81.58387309999999
Northport Police Department,AL,33.2431757,-87.58061149999999
Hudson County Police Department,NJ,40.7246886,-74.0606648
Fulton County Police Department,GA,33.7515542,-84.391697
Routt County Sheriff's Office,CO,40.5017045,-106.8600335
Roxbury Township Police Department,NJ,40.891008,-74.673183
Pikeville Police Department,KY,37.4804724,-82.5190008
Republic Police Department,MO,37.1056925,-93.4900251
North Chattanooga Police Department,TN,35.0816283,-85.2632935
Harris County Constable's Office - Precinct 8,TX,29.5585938,-95.1202223
North Carolina Highway Patrol,NC,35.786975,-78.638785
Cicero Police Department,IL,41.850257,-87.747877
Pinole Police Department,CA,38.004207,-122.2908712
Durham County Sheriff's Office,NC,35.9921841,-78.9013291
North Little Rock Police Department,AR,34.77888069999999,-92.26873169999999
Milam County Constable's Office - Precinct 1,TX,30.87647,-97.1296505
Dane County Sheriff's Office,WI,43.0719117,-89.38344339999999
Anderson County Constable's Office - Precinct 1,TX,31.6247984,-95.5812697
Tennessee Highway Patrol,TN,36.1051493,-86.6722444
Rhode Island Department of Corrections,RI,41.7449668,-71.4657694
Sumner County Sheriff's Department,TN,36.3865364,-86.4468071
Grosse Pointe Park Police Department,MI,42.3864941,-82.9118731
Glencoe Department of Public Safety,IL,42.1335393,-87.75748929999999
Dallas County Constable's Office - Precinct 4,TX,32.7423993,-96.8226472
Lehman Township Police Department,PA,41.3084253,-76.0195365
North Carolina Wildlife Resources Commission,NC,35.7745914,-78.6783234
Glynn County Police Department,GA,31.2609547,-81.4984736
Port Huron Police Department,MI,42.9787859,-82.4194936
Hillsdale County Sheriff's Department,MI,41.929641,-84.6448039
Otoe County Sheriff's Department,NE,40.6761848,-95.8583001
Chanute Police Department,KS,37.6808479,-95.4518006
Arlington Police Department,TX,32.7386767,-97.1139046
Carter County Sheriff's Office,OK,34.1705304,-97.1286188
Pennsylvania State Constable - Beaver County,PA,40.6946368,-80.3081624
Burke County Sheriff's Office,NC,35.720899,-81.68012
Thayer Police Department,MO,36.5247949,-91.5382793
Hart County Jail,KY,37.2767688,-85.8898578
Mabton Police Department,WA,46.20884359999999,-119.9995485
College Park Police Department,GA,33.6539986,-84.4518068
Ingram Borough Police Department,PA,40.4458308,-80.066857
Cushing Police Department,OK,35.9847754,-96.7744115
Minburn Police Department,IA,41.7563757,-94.02745440000001
Faulkner County Sheriff's Office,AR,35.0828316,-92.21771249999999
Florence Police Department,AL,34.7947259,-87.6719068
Cheswick Borough Police Department,PA,40.538444,-79.797804
Blytheville Police Department,AR,35.9283806,-89.90449219999999
Hugoton Police Department,KS,37.1784445,-101.3465417
Pocahontas Police Department,AR,36.2628802,-90.9694492
Atkinson County Sheriff's Office,GA,31.2957875,-82.8535532
Attleboro Police Department,MA,41.9433984,-71.28103519999999
Sunset Police Department,LA,30.4108095,-92.0660305
Forest Lake Police Department,MN,45.26654509999999,-92.9852825
St. Francis County Sheriff's Office,AR,35.007908,-90.7830755
Plymouth Borough Police Department,PA,41.242451,-75.951196
Newton Falls Police Department,OH,41.1887857,-80.97704379999999
Dwale Police Department,KY,37.572243,-82.757758
Culver Police Department,IN,41.2174302,-86.4226654
McCreary County Constable's Office,KY,36.726221,-84.4699144
Lansing Police Department,MI,42.7339097,-84.55314829999999
Pennsylvania Department of Conservation and Natural Resources - Bureau of State Parks,PA,40.262493,-76.87976499999999
Huntington Town Constable's Office,NY,40.8976198,-73.41336749999999
